employee_id,date,event_type,value,absence_type,age,gender,department,job_level,salary,hire_date,left_company
58,2023-03-12,absence,2,vacation,29,m,HR,2,58798,2015-05-14 16:24:41.007228,0
58,2023-01-04,absence,13,vacation,29,m,HR,2,58798,2015-05-14 16:24:41.007228,0
58,2023-08-17,absence,3,sick,29,m,HR,2,58798,2015-05-14 16:24:41.007228,0
58,2023-12-02,absence,2,sick,29,m,HR,2,58798,2015-05-14 16:24:41.007228,0
58,2024-06-07,absence,11,vacation,29,m,HR,2,58798,2015-05-14 16:24:41.007228,0
58,2024-07-06,absence,6,vacation,29,m,HR,2,58798,2015-05-14 16:24:41.007228,0
58,2024-02-29,absence,2,vacation,29,m,HR,2,58798,2015-05-14 16:24:41.007228,0
58,2024-10-31,absence,11,vacation,29,m,HR,2,58798,2015-05-14 16:24:41.007228,0
58,2024-05-31,absence,3,sick,29,m,HR,2,58798,2015-05-14 16:24:41.007228,0
58,2024-04-18,absence,2,sick,29,m,HR,2,58798,2015-05-14 16:24:41.007228,0
59,2022-07-11,absence,14,vacation,38,m,HR,2,69232,2004-05-16 16:24:41.007228,0
59,2022-01-19,absence,7,vacation,38,m,HR,2,69232,2004-05-16 16:24:41.007228,0
59,2022-06-22,absence,2,vacation,38,m,HR,2,69232,2004-05-16 16:24:41.007228,0
59,2022-08-16,absence,7,vacation,38,m,HR,2,69232,2004-05-16 16:24:41.007228,0
59,2022-04-23,absence,1,sick,38,m,HR,2,69232,2004-05-16 16:24:41.007228,0
59,2023-09-08,absence,13,vacation,38,m,HR,2,69232,2004-05-16 16:24:41.007228,0
59,2023-10-30,absence,5,vacation,38,m,HR,2,69232,2004-05-16 16:24:41.007228,0
59,2023-11-09,absence,1,vacation,38,m,HR,2,69232,2004-05-16 16:24:41.007228,0
59,2023-04-28,absence,11,vacation,38,m,HR,2,69232,2004-05-16 16:24:41.007228,0
59,2023-05-28,absence,1,sick,38,m,HR,2,69232,2004-05-16 16:24:41.007228,0
59,2023-08-28,absence,2,sick,38,m,HR,2,69232,2004-05-16 16:24:41.007228,0
59,2023-02-16,absence,2,sick,38,m,HR,2,69232,2004-05-16 16:24:41.007228,0
59,2024-05-16,absence,13,vacation,38,m,HR,2,69232,2004-05-16 16:24:41.007228,0
59,2024-03-30,absence,7,vacation,38,m,HR,2,69232,2004-05-16 16:24:41.007228,0
59,2024-11-20,absence,1,vacation,38,m,HR,2,69232,2004-05-16 16:24:41.007228,0
59,2024-03-01,absence,9,vacation,38,m,HR,2,69232,2004-05-16 16:24:41.007228,0
59,2024-12-02,absence,3,sick,38,m,HR,2,69232,2004-05-16 16:24:41.007228,0
59,2024-12-30,absence,5,sick,38,m,HR,2,69232,2004-05-16 16:24:41.007228,0
59,2024-02-20,absence,3,sick,38,m,HR,2,69232,2004-05-16 16:24:41.007228,0
59,2024-09-01,absence,1,sick,38,m,HR,2,69232,2004-05-16 16:24:41.007228,0
59,2024-02-04,absence,5,sick,38,m,HR,2,69232,2004-05-16 16:24:41.007228,0
59,2024-10-28,absence,2,sick,38,m,HR,2,69232,2004-05-16 16:24:41.007228,0
59,2024-03-09,absence,1,sick,38,m,HR,2,69232,2004-05-16 16:24:41.007228,0
60,2022-07-11,absence,10,vacation,51,m,Procurement,3,55966,2015-05-14 16:24:41.007228,1
60,2022-09-18,absence,5,vacation,51,m,Procurement,3,55966,2015-05-14 16:24:41.007228,1
60,2022-12-22,absence,2,vacation,51,m,Procurement,3,55966,2015-05-14 16:24:41.007228,1
60,2022-03-11,absence,13,vacation,51,m,Procurement,3,55966,2015-05-14 16:24:41.007228,1
60,2022-05-09,absence,2,sick,51,m,Procurement,3,55966,2015-05-14 16:24:41.007228,1
60,2022-10-07,absence,3,sick,51,m,Procurement,3,55966,2015-05-14 16:24:41.007228,1
60,2023-03-25,absence,13,vacation,51,m,Procurement,3,55966,2015-05-14 16:24:41.007228,1
60,2023-06-01,absence,5,vacation,51,m,Procurement,3,55966,2015-05-14 16:24:41.007228,1
60,2023-02-05,absence,1,vacation,51,m,Procurement,3,55966,2015-05-14 16:24:41.007228,1
60,2023-08-01,absence,11,vacation,51,m,Procurement,3,55966,2015-05-14 16:24:41.007228,1
60,2023-12-30,absence,1,sick,51,m,Procurement,3,55966,2015-05-14 16:24:41.007228,1
60,2024-09-26,absence,12,vacation,51,m,Procurement,3,55966,2015-05-14 16:24:41.007228,1
60,2024-04-29,absence,7,vacation,51,m,Procurement,3,55966,2015-05-14 16:24:41.007228,1
60,2024-12-01,absence,2,vacation,51,m,Procurement,3,55966,2015-05-14 16:24:41.007228,1
60,2024-06-30,absence,9,vacation,51,m,Procurement,3,55966,2015-05-14 16:24:41.007228,1
60,2024-02-13,absence,1,sick,51,m,Procurement,3,55966,2015-05-14 16:24:41.007228,1
60,2024-11-24,absence,1,sick,51,m,Procurement,3,55966,2015-05-14 16:24:41.007228,1
60,2024-10-27,absence,2,sick,51,m,Procurement,3,55966,2015-05-14 16:24:41.007228,1
60,2024-08-15,absence,1,sick,51,m,Procurement,3,55966,2015-05-14 16:24:41.007228,1
61,2022-01-21,absence,11,vacation,20,m,Logistics,4,45791,2014-05-14 16:24:41.007228,0
61,2022-07-15,absence,7,vacation,20,m,Logistics,4,45791,2014-05-14 16:24:41.007228,0
61,2022-06-27,absence,1,vacation,20,m,Logistics,4,45791,2014-05-14 16:24:41.007228,0
61,2022-01-07,absence,11,vacation,20,m,Logistics,4,45791,2014-05-14 16:24:41.007228,0
61,2022-06-09,absence,1,sick,20,m,Logistics,4,45791,2014-05-14 16:24:41.007228,0
61,2023-05-22,absence,14,vacation,20,m,Logistics,4,45791,2014-05-14 16:24:41.007228,0
61,2023-11-09,absence,6,vacation,20,m,Logistics,4,45791,2014-05-14 16:24:41.007228,0
61,2023-06-14,absence,2,vacation,20,m,Logistics,4,45791,2014-05-14 16:24:41.007228,0
61,2023-11-10,absence,8,vacation,20,m,Logistics,4,45791,2014-05-14 16:24:41.007228,0
61,2023-12-11,absence,5,sick,20,m,Logistics,4,45791,2014-05-14 16:24:41.007228,0
61,2023-12-07,absence,3,sick,20,m,Logistics,4,45791,2014-05-14 16:24:41.007228,0
61,2023-06-10,absence,2,sick,20,m,Logistics,4,45791,2014-05-14 16:24:41.007228,0
61,2023-06-27,absence,5,sick,20,m,Logistics,4,45791,2014-05-14 16:24:41.007228,0
61,2023-04-27,absence,1,sick,20,m,Logistics,4,45791,2014-05-14 16:24:41.007228,0
61,2023-07-15,absence,3,sick,20,m,Logistics,4,45791,2014-05-14 16:24:41.007228,0
61,2023-11-23,absence,1,sick,20,m,Logistics,4,45791,2014-05-14 16:24:41.007228,0
61,2024-01-28,absence,14,vacation,20,m,Logistics,4,45791,2014-05-14 16:24:41.007228,0
61,2024-02-12,absence,5,vacation,20,m,Logistics,4,45791,2014-05-14 16:24:41.007228,0
61,2024-06-17,absence,2,vacation,20,m,Logistics,4,45791,2014-05-14 16:24:41.007228,0
61,2024-03-26,absence,9,vacation,20,m,Logistics,4,45791,2014-05-14 16:24:41.007228,0
61,2024-07-16,absence,2,sick,20,m,Logistics,4,45791,2014-05-14 16:24:41.007228,0
61,2024-04-07,absence,2,sick,20,m,Logistics,4,45791,2014-05-14 16:24:41.007228,0
61,2024-03-05,absence,1,sick,20,m,Logistics,4,45791,2014-05-14 16:24:41.007228,0
62,2022-04-08,absence,10,vacation,24,m,Sales,2,64399,2002-05-17 16:24:41.007228,1
62,2022-05-24,absence,6,vacation,24,m,Sales,2,64399,2002-05-17 16:24:41.007228,1
62,2022-05-05,absence,2,vacation,24,m,Sales,2,64399,2002-05-17 16:24:41.007228,1
62,2022-06-16,absence,12,vacation,24,m,Sales,2,64399,2002-05-17 16:24:41.007228,1
62,2022-02-28,absence,4,sick,24,m,Sales,2,64399,2002-05-17 16:24:41.007228,1
62,2022-05-18,absence,1,sick,24,m,Sales,2,64399,2002-05-17 16:24:41.007228,1
62,2023-01-20,absence,10,vacation,24,m,Sales,2,64399,2002-05-17 16:24:41.007228,1
62,2023-06-03,absence,7,vacation,24,m,Sales,2,64399,2002-05-17 16:24:41.007228,1
62,2023-03-09,absence,1,vacation,24,m,Sales,2,64399,2002-05-17 16:24:41.007228,1
62,2023-08-02,absence,12,vacation,24,m,Sales,2,64399,2002-05-17 16:24:41.007228,1
62,2023-08-20,absence,1,sick,24,m,Sales,2,64399,2002-05-17 16:24:41.007228,1
62,2024-06-16,absence,13,vacation,24,m,Sales,2,64399,2002-05-17 16:24:41.007228,1
62,2024-02-27,absence,6,vacation,24,m,Sales,2,64399,2002-05-17 16:24:41.007228,1
62,2024-10-10,absence,1,vacation,24,m,Sales,2,64399,2002-05-17 16:24:41.007228,1
62,2024-01-26,absence,10,vacation,24,m,Sales,2,64399,2002-05-17 16:24:41.007228,1
62,2024-09-10,absence,2,sick,24,m,Sales,2,64399,2002-05-17 16:24:41.007228,1
62,2024-02-13,absence,1,sick,24,m,Sales,2,64399,2002-05-17 16:24:41.007228,1
62,2024-04-06,absence,2,sick,24,m,Sales,2,64399,2002-05-17 16:24:41.007228,1
63,2022-06-27,absence,13,vacation,23,f,Procurement,5,102225,2014-05-14 16:24:41.007228,0
63,2022-07-16,absence,7,vacation,23,f,Procurement,5,102225,2014-05-14 16:24:41.007228,0
63,2022-11-03,absence,1,vacation,23,f,Procurement,5,102225,2014-05-14 16:24:41.007228,0
63,2022-09-24,absence,9,vacation,23,f,Procurement,5,102225,2014-05-14 16:24:41.007228,0
63,2022-01-08,absence,2,sick,23,f,Procurement,5,102225,2014-05-14 16:24:41.007228,0
63,2022-10-24,absence,1,sick,23,f,Procurement,5,102225,2014-05-14 16:24:41.007228,0
63,2023-08-26,absence,10,vacation,23,f,Procurement,5,102225,2014-05-14 16:24:41.007228,0
63,2023-04-14,absence,7,vacation,23,f,Procurement,5,102225,2014-05-14 16:24:41.007228,0
63,2023-07-29,absence,1,vacation,23,f,Procurement,5,102225,2014-05-14 16:24:41.007228,0
63,2023-02-11,absence,12,vacation,23,f,Procurement,5,102225,2014-05-14 16:24:41.007228,0
63,2023-09-20,absence,4,sick,23,f,Procurement,5,102225,2014-05-14 16:24:41.007228,0
63,2023-12-02,absence,1,sick,23,f,Procurement,5,102225,2014-05-14 16:24:41.007228,0
63,2024-08-07,absence,11,vacation,23,f,Procurement,5,102225,2014-05-14 16:24:41.007228,0
63,2024-05-08,absence,7,vacation,23,f,Procurement,5,102225,2014-05-14 16:24:41.007228,0
63,2024-01-08,absence,2,vacation,23,f,Procurement,5,102225,2014-05-14 16:24:41.007228,0
63,2024-04-10,absence,10,vacation,23,f,Procurement,5,102225,2014-05-14 16:24:41.007228,0
63,2024-09-02,absence,3,sick,23,f,Procurement,5,102225,2014-05-14 16:24:41.007228,0
63,2024-10-01,absence,1,sick,23,f,Procurement,5,102225,2014-05-14 16:24:41.007228,0
63,2024-02-01,absence,2,sick,23,f,Procurement,5,102225,2014-05-14 16:24:41.007228,0
63,2024-05-16,absence,1,sick,23,f,Procurement,5,102225,2014-05-14 16:24:41.007228,0
64,2022-01-21,absence,10,vacation,35,m,Logistics,2,51678,2008-05-15 16:24:41.007228,0
64,2022-06-07,absence,7,vacation,35,m,Logistics,2,51678,2008-05-15 16:24:41.007228,0
64,2022-09-26,absence,1,vacation,35,m,Logistics,2,51678,2008-05-15 16:24:41.007228,0
64,2022-06-11,absence,12,vacation,35,m,Logistics,2,51678,2008-05-15 16:24:41.007228,0
64,2022-08-11,absence,2,sick,35,m,Logistics,2,51678,2008-05-15 16:24:41.007228,0
64,2022-02-28,absence,1,sick,35,m,Logistics,2,51678,2008-05-15 16:24:41.007228,0
64,2022-01-25,absence,3,other,35,m,Logistics,2,51678,2008-05-15 16:24:41.007228,0
64,2023-06-03,absence,10,vacation,35,m,Logistics,2,51678,2008-05-15 16:24:41.007228,0
64,2023-05-13,absence,5,vacation,35,m,Logistics,2,51678,2008-05-15 16:24:41.007228,0
64,2023-08-15,absence,2,vacation,35,m,Logistics,2,51678,2008-05-15 16:24:41.007228,0
64,2023-07-08,absence,13,vacation,35,m,Logistics,2,51678,2008-05-15 16:24:41.007228,0
64,2023-05-14,absence,1,sick,35,m,Logistics,2,51678,2008-05-15 16:24:41.007228,0
64,2023-07-30,absence,2,sick,35,m,Logistics,2,51678,2008-05-15 16:24:41.007228,0
64,2024-12-29,absence,11,vacation,35,m,Logistics,2,51678,2008-05-15 16:24:41.007228,0
64,2024-07-31,absence,7,vacation,35,m,Logistics,2,51678,2008-05-15 16:24:41.007228,0
64,2024-08-03,absence,2,vacation,35,m,Logistics,2,51678,2008-05-15 16:24:41.007228,0
64,2024-08-13,absence,10,vacation,35,m,Logistics,2,51678,2008-05-15 16:24:41.007228,0
64,2024-10-03,absence,4,sick,35,m,Logistics,2,51678,2008-05-15 16:24:41.007228,0
64,2024-06-04,absence,4,sick,35,m,Logistics,2,51678,2008-05-15 16:24:41.007228,0
64,2024-09-04,absence,2,sick,35,m,Logistics,2,51678,2008-05-15 16:24:41.007228,0
65,2022-11-03,absence,12,vacation,43,m,Procurement,1,86346,2008-05-15 16:24:41.007228,0
65,2022-12-04,absence,6,vacation,43,m,Procurement,1,86346,2008-05-15 16:24:41.007228,0
65,2022-11-10,absence,1,vacation,43,m,Procurement,1,86346,2008-05-15 16:24:41.007228,0
65,2022-03-16,absence,11,vacation,43,m,Procurement,1,86346,2008-05-15 16:24:41.007228,0
65,2022-04-18,absence,1,sick,43,m,Procurement,1,86346,2008-05-15 16:24:41.007228,0
65,2022-05-19,absence,5,sick,43,m,Procurement,1,86346,2008-05-15 16:24:41.007228,0
65,2022-12-16,absence,1,sick,43,m,Procurement,1,86346,2008-05-15 16:24:41.007228,0
65,2023-03-07,absence,13,vacation,43,m,Procurement,1,86346,2008-05-15 16:24:41.007228,0
65,2023-09-05,absence,5,vacation,43,m,Procurement,1,86346,2008-05-15 16:24:41.007228,0
65,2023-06-05,absence,2,vacation,43,m,Procurement,1,86346,2008-05-15 16:24:41.007228,0
65,2023-02-16,absence,10,vacation,43,m,Procurement,1,86346,2008-05-15 16:24:41.007228,0
65,2023-05-04,absence,1,sick,43,m,Procurement,1,86346,2008-05-15 16:24:41.007228,0
65,2023-01-01,absence,2,sick,43,m,Procurement,1,86346,2008-05-15 16:24:41.007228,0
65,2024-10-29,absence,12,vacation,43,m,Procurement,1,86346,2008-05-15 16:24:41.007228,0
65,2024-10-20,absence,6,vacation,43,m,Procurement,1,86346,2008-05-15 16:24:41.007228,0
65,2024-05-22,absence,1,vacation,43,m,Procurement,1,86346,2008-05-15 16:24:41.007228,0
65,2024-07-09,absence,11,vacation,43,m,Procurement,1,86346,2008-05-15 16:24:41.007228,0
65,2024-11-08,absence,1,sick,43,m,Procurement,1,86346,2008-05-15 16:24:41.007228,0
66,2022-12-21,absence,13,vacation,35,f,Sales,1,59680,2004-05-16 16:24:41.007228,1
66,2022-09-09,absence,5,vacation,35,f,Sales,1,59680,2004-05-16 16:24:41.007228,1
66,2022-11-29,absence,1,vacation,35,f,Sales,1,59680,2004-05-16 16:24:41.007228,1
66,2022-07-26,absence,11,vacation,35,f,Sales,1,59680,2004-05-16 16:24:41.007228,1
66,2022-09-08,absence,1,sick,35,f,Sales,1,59680,2004-05-16 16:24:41.007228,1
66,2022-08-07,absence,2,sick,35,f,Sales,1,59680,2004-05-16 16:24:41.007228,1
66,2023-07-09,absence,13,vacation,35,f,Sales,1,59680,2004-05-16 16:24:41.007228,1
66,2023-02-04,absence,5,vacation,35,f,Sales,1,59680,2004-05-16 16:24:41.007228,1
66,2023-05-27,absence,2,vacation,35,f,Sales,1,59680,2004-05-16 16:24:41.007228,1
66,2023-01-30,absence,10,vacation,35,f,Sales,1,59680,2004-05-16 16:24:41.007228,1
66,2023-12-10,absence,3,sick,35,f,Sales,1,59680,2004-05-16 16:24:41.007228,1
66,2023-09-27,absence,4,sick,35,f,Sales,1,59680,2004-05-16 16:24:41.007228,1
66,2023-06-03,absence,1,sick,35,f,Sales,1,59680,2004-05-16 16:24:41.007228,1
66,2023-04-12,absence,1,sick,35,f,Sales,1,59680,2004-05-16 16:24:41.007228,1
66,2023-08-03,absence,1,sick,35,f,Sales,1,59680,2004-05-16 16:24:41.007228,1
66,2024-10-01,absence,12,vacation,35,f,Sales,1,59680,2004-05-16 16:24:41.007228,1
66,2024-07-19,absence,7,vacation,35,f,Sales,1,59680,2004-05-16 16:24:41.007228,1
66,2024-10-10,absence,2,vacation,35,f,Sales,1,59680,2004-05-16 16:24:41.007228,1
66,2024-06-21,absence,9,vacation,35,f,Sales,1,59680,2004-05-16 16:24:41.007228,1
66,2024-10-01,absence,1,sick,35,f,Sales,1,59680,2004-05-16 16:24:41.007228,1
66,2024-04-29,absence,3,sick,35,f,Sales,1,59680,2004-05-16 16:24:41.007228,1
66,2024-11-12,absence,4,sick,35,f,Sales,1,59680,2004-05-16 16:24:41.007228,1
66,2024-06-12,absence,1,sick,35,f,Sales,1,59680,2004-05-16 16:24:41.007228,1
66,2024-10-12,absence,4,sick,35,f,Sales,1,59680,2004-05-16 16:24:41.007228,1
66,2024-09-21,absence,1,sick,35,f,Sales,1,59680,2004-05-16 16:24:41.007228,1
66,2024-11-03,absence,1,accident,35,f,Sales,1,59680,2004-05-16 16:24:41.007228,1
67,2022-11-30,absence,14,vacation,21,m,IT,4,59800,2013-05-14 16:24:41.007228,0
67,2022-08-10,absence,7,vacation,21,m,IT,4,59800,2013-05-14 16:24:41.007228,0
67,2022-02-10,absence,1,vacation,21,m,IT,4,59800,2013-05-14 16:24:41.007228,0
67,2022-07-15,absence,8,vacation,21,m,IT,4,59800,2013-05-14 16:24:41.007228,0
67,2022-09-21,absence,1,sick,21,m,IT,4,59800,2013-05-14 16:24:41.007228,0
67,2023-07-02,absence,10,vacation,21,m,IT,4,59800,2013-05-14 16:24:41.007228,0
67,2023-01-16,absence,7,vacation,21,m,IT,4,59800,2013-05-14 16:24:41.007228,0
67,2023-03-03,absence,1,vacation,21,m,IT,4,59800,2013-05-14 16:24:41.007228,0
67,2023-06-07,absence,12,vacation,21,m,IT,4,59800,2013-05-14 16:24:41.007228,0
67,2023-02-19,absence,3,sick,21,m,IT,4,59800,2013-05-14 16:24:41.007228,0
67,2023-09-12,absence,2,sick,21,m,IT,4,59800,2013-05-14 16:24:41.007228,0
67,2024-07-19,absence,14,vacation,21,m,IT,4,59800,2013-05-14 16:24:41.007228,0
67,2024-11-19,absence,7,vacation,21,m,IT,4,59800,2013-05-14 16:24:41.007228,0
67,2024-02-04,absence,2,vacation,21,m,IT,4,59800,2013-05-14 16:24:41.007228,0
67,2024-08-03,absence,7,vacation,21,m,IT,4,59800,2013-05-14 16:24:41.007228,0
67,2024-06-22,absence,5,sick,21,m,IT,4,59800,2013-05-14 16:24:41.007228,0
67,2024-02-16,absence,4,sick,21,m,IT,4,59800,2013-05-14 16:24:41.007228,0
67,2024-01-15,absence,4,sick,21,m,IT,4,59800,2013-05-14 16:24:41.007228,0
67,2024-12-26,absence,1,sick,21,m,IT,4,59800,2013-05-14 16:24:41.007228,0
68,2022-10-03,absence,14,vacation,47,f,IT,3,69679,2023-05-12 16:24:41.007228,0
68,2022-06-06,absence,7,vacation,47,f,IT,3,69679,2023-05-12 16:24:41.007228,0
68,2022-06-28,absence,2,vacation,47,f,IT,3,69679,2023-05-12 16:24:41.007228,0
68,2022-05-12,absence,7,vacation,47,f,IT,3,69679,2023-05-12 16:24:41.007228,0
68,2022-03-17,absence,4,sick,47,f,IT,3,69679,2023-05-12 16:24:41.007228,0
68,2022-03-08,absence,2,sick,47,f,IT,3,69679,2023-05-12 16:24:41.007228,0
68,2022-12-08,absence,1,sick,47,f,IT,3,69679,2023-05-12 16:24:41.007228,0
68,2023-09-14,absence,12,vacation,47,f,IT,3,69679,2023-05-12 16:24:41.007228,0
68,2023-03-13,absence,7,vacation,47,f,IT,3,69679,2023-05-12 16:24:41.007228,0
68,2023-03-28,absence,1,vacation,47,f,IT,3,69679,2023-05-12 16:24:41.007228,0
68,2023-09-19,absence,10,vacation,47,f,IT,3,69679,2023-05-12 16:24:41.007228,0
68,2023-09-19,absence,2,sick,47,f,IT,3,69679,2023-05-12 16:24:41.007228,0
68,2023-08-06,absence,1,sick,47,f,IT,3,69679,2023-05-12 16:24:41.007228,0
68,2023-10-10,absence,5,sick,47,f,IT,3,69679,2023-05-12 16:24:41.007228,0
68,2023-05-16,absence,2,sick,47,f,IT,3,69679,2023-05-12 16:24:41.007228,0
68,2024-08-28,absence,10,vacation,47,f,IT,3,69679,2023-05-12 16:24:41.007228,0
68,2024-12-20,absence,5,vacation,47,f,IT,3,69679,2023-05-12 16:24:41.007228,0
68,2024-05-21,absence,1,vacation,47,f,IT,3,69679,2023-05-12 16:24:41.007228,0
68,2024-10-17,absence,14,vacation,47,f,IT,3,69679,2023-05-12 16:24:41.007228,0
68,2024-11-07,absence,4,sick,47,f,IT,3,69679,2023-05-12 16:24:41.007228,0
68,2024-06-25,absence,1,sick,47,f,IT,3,69679,2023-05-12 16:24:41.007228,0
68,2024-10-28,absence,1,other,47,f,IT,3,69679,2023-05-12 16:24:41.007228,0
69,2022-10-22,absence,12,vacation,51,m,IT,4,47475,2014-05-14 16:24:41.007228,1
69,2022-12-07,absence,5,vacation,51,m,IT,4,47475,2014-05-14 16:24:41.007228,1
69,2022-09-02,absence,2,vacation,51,m,IT,4,47475,2014-05-14 16:24:41.007228,1
69,2022-07-11,absence,11,vacation,51,m,IT,4,47475,2014-05-14 16:24:41.007228,1
69,2022-08-21,absence,3,sick,51,m,IT,4,47475,2014-05-14 16:24:41.007228,1
69,2022-09-22,absence,2,sick,51,m,IT,4,47475,2014-05-14 16:24:41.007228,1
69,2023-02-28,absence,10,vacation,51,m,IT,4,47475,2014-05-14 16:24:41.007228,1
69,2023-07-02,absence,5,vacation,51,m,IT,4,47475,2014-05-14 16:24:41.007228,1
69,2023-02-10,absence,1,vacation,51,m,IT,4,47475,2014-05-14 16:24:41.007228,1
69,2023-02-08,absence,14,vacation,51,m,IT,4,47475,2014-05-14 16:24:41.007228,1
69,2023-05-27,absence,3,sick,51,m,IT,4,47475,2014-05-14 16:24:41.007228,1
69,2023-11-29,absence,2,sick,51,m,IT,4,47475,2014-05-14 16:24:41.007228,1
69,2024-03-12,absence,13,vacation,51,m,IT,4,47475,2014-05-14 16:24:41.007228,1
69,2024-04-18,absence,7,vacation,51,m,IT,4,47475,2014-05-14 16:24:41.007228,1
69,2024-09-24,absence,2,vacation,51,m,IT,4,47475,2014-05-14 16:24:41.007228,1
69,2024-08-27,absence,8,vacation,51,m,IT,4,47475,2014-05-14 16:24:41.007228,1
69,2024-04-12,absence,2,sick,51,m,IT,4,47475,2014-05-14 16:24:41.007228,1
69,2024-09-06,absence,1,sick,51,m,IT,4,47475,2014-05-14 16:24:41.007228,1
70,2022-06-26,absence,14,vacation,46,d,IT,4,69936,2019-05-13 16:24:41.007228,0
70,2022-06-24,absence,7,vacation,46,d,IT,4,69936,2019-05-13 16:24:41.007228,0
70,2022-12-06,absence,1,vacation,46,d,IT,4,69936,2019-05-13 16:24:41.007228,0
70,2022-12-04,absence,8,vacation,46,d,IT,4,69936,2019-05-13 16:24:41.007228,0
70,2022-06-10,absence,2,sick,46,d,IT,4,69936,2019-05-13 16:24:41.007228,0
70,2022-05-07,absence,1,sick,46,d,IT,4,69936,2019-05-13 16:24:41.007228,0
70,2023-11-28,absence,13,vacation,46,d,IT,4,69936,2019-05-13 16:24:41.007228,0
70,2023-08-31,absence,5,vacation,46,d,IT,4,69936,2019-05-13 16:24:41.007228,0
70,2023-05-23,absence,1,vacation,46,d,IT,4,69936,2019-05-13 16:24:41.007228,0
70,2023-02-10,absence,11,vacation,46,d,IT,4,69936,2019-05-13 16:24:41.007228,0
70,2023-11-27,absence,5,sick,46,d,IT,4,69936,2019-05-13 16:24:41.007228,0
70,2023-09-23,absence,1,sick,46,d,IT,4,69936,2019-05-13 16:24:41.007228,0
70,2023-07-29,absence,2,sick,46,d,IT,4,69936,2019-05-13 16:24:41.007228,0
70,2023-02-20,absence,2,sick,46,d,IT,4,69936,2019-05-13 16:24:41.007228,0
70,2023-04-28,absence,3,sick,46,d,IT,4,69936,2019-05-13 16:24:41.007228,0
70,2023-07-20,absence,1,sick,46,d,IT,4,69936,2019-05-13 16:24:41.007228,0
70,2024-04-26,absence,13,vacation,46,d,IT,4,69936,2019-05-13 16:24:41.007228,0
70,2024-01-02,absence,6,vacation,46,d,IT,4,69936,2019-05-13 16:24:41.007228,0
70,2024-04-02,absence,1,vacation,46,d,IT,4,69936,2019-05-13 16:24:41.007228,0
70,2024-06-14,absence,10,vacation,46,d,IT,4,69936,2019-05-13 16:24:41.007228,0
70,2024-08-22,absence,2,sick,46,d,IT,4,69936,2019-05-13 16:24:41.007228,0
70,2024-11-16,absence,1,sick,46,d,IT,4,69936,2019-05-13 16:24:41.007228,0
70,2024-11-06,absence,1,sick,46,d,IT,4,69936,2019-05-13 16:24:41.007228,0
70,2024-10-27,absence,4,sick,46,d,IT,4,69936,2019-05-13 16:24:41.007228,0
70,2024-12-22,absence,1,sick,46,d,IT,4,69936,2019-05-13 16:24:41.007228,0
70,2024-07-31,absence,1,sick,46,d,IT,4,69936,2019-05-13 16:24:41.007228,0
71,2022-10-21,absence,10,vacation,39,f,Production,4,63462,2004-05-16 16:24:41.007228,1
71,2022-10-11,absence,7,vacation,39,f,Production,4,63462,2004-05-16 16:24:41.007228,1
71,2022-10-04,absence,2,vacation,39,f,Production,4,63462,2004-05-16 16:24:41.007228,1
71,2022-04-17,absence,11,vacation,39,f,Production,4,63462,2004-05-16 16:24:41.007228,1
71,2022-03-14,absence,3,sick,39,f,Production,4,63462,2004-05-16 16:24:41.007228,1
71,2022-05-02,absence,1,sick,39,f,Production,4,63462,2004-05-16 16:24:41.007228,1
71,2022-01-30,absence,1,sick,39,f,Production,4,63462,2004-05-16 16:24:41.007228,1
71,2023-06-21,absence,12,vacation,39,f,Production,4,63462,2004-05-16 16:24:41.007228,1
71,2023-12-01,absence,7,vacation,39,f,Production,4,63462,2004-05-16 16:24:41.007228,1
71,2023-02-10,absence,2,vacation,39,f,Production,4,63462,2004-05-16 16:24:41.007228,1
71,2023-03-04,absence,9,vacation,39,f,Production,4,63462,2004-05-16 16:24:41.007228,1
71,2023-03-16,absence,1,sick,39,f,Production,4,63462,2004-05-16 16:24:41.007228,1
71,2024-06-15,absence,10,vacation,39,f,Production,4,63462,2004-05-16 16:24:41.007228,1
71,2024-10-16,absence,6,vacation,39,f,Production,4,63462,2004-05-16 16:24:41.007228,1
71,2024-06-04,absence,2,vacation,39,f,Production,4,63462,2004-05-16 16:24:41.007228,1
71,2024-01-07,absence,12,vacation,39,f,Production,4,63462,2004-05-16 16:24:41.007228,1
71,2024-02-25,absence,1,sick,39,f,Production,4,63462,2004-05-16 16:24:41.007228,1
72,2022-05-06,absence,12,vacation,43,m,IT,4,64385,2006-05-16 16:24:41.007228,1
72,2022-11-01,absence,5,vacation,43,m,IT,4,64385,2006-05-16 16:24:41.007228,1
72,2022-10-21,absence,2,vacation,43,m,IT,4,64385,2006-05-16 16:24:41.007228,1
72,2022-03-05,absence,11,vacation,43,m,IT,4,64385,2006-05-16 16:24:41.007228,1
72,2022-11-17,absence,2,sick,43,m,IT,4,64385,2006-05-16 16:24:41.007228,1
72,2022-01-31,absence,2,sick,43,m,IT,4,64385,2006-05-16 16:24:41.007228,1
72,2022-04-23,absence,1,sick,43,m,IT,4,64385,2006-05-16 16:24:41.007228,1
72,2023-02-14,absence,12,vacation,43,m,IT,4,64385,2006-05-16 16:24:41.007228,1
72,2023-09-17,absence,7,vacation,43,m,IT,4,64385,2006-05-16 16:24:41.007228,1
